Date,WTI Spot Price ($ per barrel),WTI-Brent Price Spread ($),WTI Crack Spread,Brent Crack Spread,"OECD Petroleum Production, Annual, million barrels per day","OPEC Petroleum Production, Annual, million barrels per day","Rest of World Petroleum Production, Annual, million barrels per day","OECD Petroleum (Crude Oil) Consumption, Annual, million barrels per day","Non-OECD Petroleum (Crude Oil) Consumption, Annual, million barrels per day","China Import, Millions of tons",Kilian Global Economic Index,FEDFUNDS,U.S. ISM PMI Index,Henry Hub Natural Gas Spot Price Dollars per Million Btu,U.S. Total Crude Oil Inventory (Millions Barrels),U.S. Non-SPR Crude Oil Inventory (Millions Barrels),U.S. SPR Crude Oil Inventory (Millions Barrels),US Tight Oil Production (Millions of Barrels per day),Real Dollar Index,Closing Price: Gold ($ per ounce),Real GDP - Seasonally Adjusted (Billions of $),PPI by Commodity: Intermediate Demand by Commodity Type: Processed Energy Goods
2014-02-21,102.93,-6.809999999999988,17.327605164639163,10.517605164639178,24.361829709965924,36.12488718207731,33.230037041665724,46.60867123658379,47.84018099992289,25.164615384615384,-2.940924841677308,0.09484533804837343,52.746201329534664,6.0,1026.993,331.024,695.969,3.7263197643859125,79.77999877929688,1321.4000244140625,16787.273025218612,218.2824632296356
2014-02-28,102.77,-6.400000000000006,18.669435221528676,12.269435221528681,24.37976380602878,36.13017961604861,33.23650071290048,46.61740568460216,47.86747974125167,25.03,-7.367297728253561,0.0952411457931085,53.2,5.1,1028.422,332.453,695.969,3.7532037991067395,79.72000122070312,1338.0999755859375,16792.500204865228,218.60866844487703
2014-03-07,103.07,-6.070000000000007,19.53357965449474,13.463579654494728,24.39774294537261,36.135472719741955,33.24293779643368,46.62615700048328,47.894752097055616,24.895384615384618,-11.871982718637472,0.09563409974147542,53.2,6.24,1034.302,338.333,695.969,3.7802041093716365,79.44000244140625,1379.0,16797.702938300416,218.89512610455773
2014-03-14,99.55,-8.460000000000008,24.077681615023796,15.617681615023779,24.415766918512382,36.14076640930666,33.24934753728881,46.63492409877248,47.92199791611056,24.76076923076923,-16.415273162553643,0.09602385112697648,53.3621278140886,4.58,1040.152,344.183,695.969,3.807246580331736,80.11000061035156,1336.0,16802.908368559816,219.09655019987022
2014-03-21,99.77,-6.760000000000005,24.74174110311581,17.981741103115798,24.433835515963032,36.14606060089203,33.25572918048932,46.643705894015106,47.94921704719235,24.626153846153848,-20.957462409726674,0.096410051183114,53.547403776325346,4.43,1046.771,350.802,695.969,3.8342570971381695,80.18000030517578,1293.800048828125,16808.143638679045,219.21294073081432
2014-03-28,100.66,-5.88000000000001,24.595758118770828,18.715758118770832,24.451948528239555,36.151355210647395,33.262081971058564,46.652501300756526,47.97640933907684,24.49153846153846,-25.458843809881202,0.09679235114339027,53.7,4.46,1044.392,348.423,695.969,3.8611615449420698,80.41999816894531,1303.199951171875,16813.435891693734,219.24429769739024
2014-04-04,100.46,-4.800000000000011,25.39973266198882,20.59973266198881,24.470105745856877,36.156650154722044,33.26840515402011,46.661309233542084,48.003574640539846,24.356923076923078,-29.879710712741833,0.0971704022413076,53.7,4.45,1048.07,352.341,695.729,3.8878858088945694,79.44999694824219,1318.699951171875,16818.812270639504,219.19062109959782
2014-04-11,102.72,-3.7900000000000063,23.603664732769783,19.813664732769762,24.48830695932997,36.16194534926532,33.27469797439731,46.67012860691712,48.03071280035722,24.222307692307695,-34.18035646803318,0.09754385571036828,54.04223467164644,4.63,1057.46,362.354,695.106,3.9143557741468,79.83000183105469,1293.4000244140625,16824.299918551988,219.0519109374371
2014-04-18,103.95,-5.11999999999999,22.697554331113718,17.57755433111373,24.50655195917379,36.16724071042651,33.28095967721363,46.678958335427,48.05782366730482,24.087692307692308,-38.32107442547984,0.09791236278407461,54.57270463741052,4.65,1060.446,365.878,694.568,3.940497325849894,79.7699966430664,1300.699951171875,16829.92597846681,218.82816721090805
2014-04-25,102.11,-7.099999999999994,24.721401457020665,17.621401457020664,24.524840535903294,36.172536154354944,33.28718950749254,46.68779733361704,48.08490709015846,23.953076923076924,-42.262157934806474,0.09827557469592887,54.9,4.8,1061.189,367.576,693.613,3.9662363491549835,79.5199966430664,1302.5999755859375,16835.717593419602,218.5193899200108
2014-05-02,100.51,-8.64,26.36520611049055,17.725206110490547,24.54317248003345,36.17783159719992,33.29338671025744,46.69664451603263,48.111962917694,23.81846153846154,-45.96390034573764,0.09863314267943339,54.9,4.76,1058.868,366.004,692.864,3.9914987292132014,79.9000015258789,1287.300048828125,16841.70190644599,218.12557906474518
2014-05-09,100.29,-8.189999999999998,26.488968291523424,18.298968291523426,24.5615475820792,36.18312695511076,33.29955053053181,46.7054987972191,48.13899099868726,23.683846153846154,-49.38659500799794,0.09898471796809048,55.026762218045114,4.74,1058.471,366.951,691.52,4.01621035117568,80.04000091552734,1293.300048828125,16847.906060581594,217.6467346451113
2014-05-16,101.92,-7.609999999999999,24.622688000119336,17.012688000119322,24.579965632555513,36.188422144236775,33.30568021333908,46.71435909172179,48.16599118191412,23.54923076923077,-52.49053527131201,0.09932995179540241,55.1844611528822,4.46,1050.696,359.725,690.971,4.040297100193551,80.38999938964844,1291.5999755859375,16854.357198862046,217.08285666110922
2014-05-23,103.82,-6.900000000000006,22.34636523627817,15.446365236278174,24.598426421977344,36.193717080727275,33.31177500370268,46.72322431408607,48.19296331615038,23.414615384615384,-55.23601448540454,0.09966849539487148,55.32492951127819,4.52,1052.353,361.382,690.971,4.063684861417946,80.37000274658203,1245.5999755859375,16861.082464322968,216.43394511273874
2014-05-30,103.95,-5.670000000000002,21.69999999999999,16.02999999999999,24.616929740859653,36.19901168073158,33.317834146646064,46.73209337885728,48.219907250171914,23.28,-57.583326,0.1,55.4,4.52,1048.922,357.951,690.971,4.08629952,80.41000366210938,1252.0999755859375,16868.109,215.7
2014-06-06,103.23,-5.75,21.763592291284812,16.013592291284812,24.635475379717395,36.204305860399,33.323856887192676,46.74096520058076,48.24682283275454,23.340685714285716,-59.7256880412024,0.10032753358231884,55.4,4.61,1046.192,355.221,690.971,4.108319845241349,80.58000183105469,1273.699951171875,16875.72704401068,214.881021322893
2014-06-13,105.97,-5.010000000000005,18.227142110132604,13.217142110132594,24.654063129065545,36.20959953587886,33.32984247036593,46.74983869380188,48.27370991267412,23.40137142857143,-61.87958481742035,0.10065429437188057,55.36939571150097,4.61,1045.614,354.642,690.972,4.129987281225447,80.37000274658203,1316.199951171875,16884.17340024955,213.97700908141766
2014-06-20,107.23,-7.060000000000002,16.030649456543358,8.970649456543356,24.672692779419034,36.214892623320445,33.33579014118932,46.75871277306597,48.30056833870648,23.462057142857144,-64.04020865183543,0.10098012898997004,55.33411306042885,4.66,1047.356,356.384,690.972,4.151321725276145,80.04000091552734,1319.0,16893.39506041774,212.9879632755741
2014-06-27,106.69,-6.400000000000006,15.494114330517107,9.09411433051711,24.691364121292835,36.22018503887309,33.34169914468625,46.76758635291839,48.32739795962745,23.52274285714286,-66.20275186762926,0.10130488405787205,55.3,4.52,1044.201,353.229,690.972,4.172343074717299,80.20999908447266,1320.4000244140625,16903.339016216367,211.91388390536216
2014-07-04,105.52,-4.740000000000009,15.447536732053834,10.707536732053825,24.7100769452019,36.2254766986861,33.347568725880194,46.776458347904494,48.35419862421289,23.583428571428573,-68.36240678798347,0.10162840619687154,55.3,4.41,1041.794,350.822,690.972,4.19307122687276,80.19000244140625,1337.0,16913.95225934656,210.754770970782
2014-07-11,103.25,-3.780000000000001,16.36091666115355,12.580916661153537,24.728831041661206,36.23076751890878,33.353398129794556,46.78532767256962,48.38097018123865,23.644114285714288,-70.51436573607968,0.10195054202825327,55.72178702570379,4.19,1034.269,343.297,690.972,4.213526079066382,80.5199966430664,1309.199951171875,16925.181781509436,209.51062447183355
2014-07-18,102.37,-3.019999999999996,15.74425411781622,12.724254117816221,24.74762620118569,36.23605741569046,33.35918660145282,46.794193241459126,48.407712479480566,23.704800000000002,-72.65382103509948,0.10227113817330212,56.52252141982864,4.11,1030.3,339.328,690.972,4.233727528622017,81.02999877929688,1303.0999755859375,16936.97457440613,208.1814444085168
2014-07-25,104.35,-1.990000000000009,12.127549102041902,10.137549102041893,24.76646221429032,36.24134630518045,33.36493338587837,46.80305396911835,48.434425367714454,23.765485714285717,-74.7759650082245,0.10259004125330294,57.1,3.84,1026.603,335.631,690.972,4.253695472863518,81.30000305175781,1293.5999755859375,16949.277629737746,206.76723078083174
2014-08-01,102.19,-3.519999999999996,12.510801613830552,8.99080161383055,24.785338871490048,36.24663410352805,33.37063772809473,46.81190877009266,48.461108694716174,23.826171428571428,-76.87598997863637,0.10290709788954057,57.1,3.79,1025.139,334.167,690.972,4.273449809114737,81.38999938964844,1308.9000244140625,16962.037939205424,205.26798358877838
2014-08-08,97.5,-6.099999999999994,15.284011653182157,9.184011653182173,24.804255963299845,36.251920726882595,33.37629887312525,46.820756558927386,48.48776230926158,23.886857142857142,-78.9490882695167,0.10322215470329986,57.49012055403556,3.92,1026.54,335.568,690.972,4.293010434699529,81.41999816894531,1304.5,16975.20249451028,203.68370283235677
2014-08-15,97.17,-4.769999999999996,13.55717922009677,8.78717922009677,24.823213280234654,36.25720609139337,33.38191606599345,46.82959625016789,48.514386060126505,23.947542857142857,-80.99045220404709,0.10353505831586567,58.033538531691754,3.9,1022.066,331.094,690.972,4.312397246941745,82.33999633789062,1278.5999755859375,16988.718287353437,202.01438851156686
2014-08-22,94.95,-4.929999999999993,13.580304314574354,8.650304314574365,24.842210612809446,36.262490113209715,33.387488551722726,46.83842675835951,48.54097979608678,24.00822857142857,-82.99527410540918,0.10384565534852282,58.58518724350205,3.85,1019.996,329.024,690.972,4.33163014316524,82.75,1285.800048828125,17002.532309436017,200.26004062640868
2014-08-29,96.25,-4.390000000000001,9.94338693661492,5.553386936614913,24.86124775153917,36.26777270848092,33.39301557533656,46.847246998047616,48.567543365918254,24.068914285714285,-84.95874629678457,0.10415379242255617,59.0,4.01,1019.091,328.119,690.972,4.350729020693866,83.76000213623047,1265.800048828125,17016.591552459147,198.42065917688217
2014-09-05,94.06,-6.390000000000001,9.656427086218494,3.26642708621849,24.880324486938793,36.273053793356304,33.398496381858365,46.85605588377754,48.59407661839676,24.1296,-86.87606110135485,0.10445931615925058,59.0,3.93,1018.4,327.428,690.972,4.369713776851475,84.23999786376953,1229.9000244140625,17030.843008123953,196.4962441629874
2014-09-12,92.43,-4.889999999999986,8.669424763384976,3.77942476338499,24.89944060952327,36.2783332839852,33.403930216311565,46.864852330094635,48.62057940229816,24.190285714285714,-88.74241084230171,0.10476207317989089,58.321506380329915,3.91,1022.073,331.101,690.972,4.388604308961919,84.80000305175781,1215.300048828125,17045.23366813155,194.48679558472435
2014-09-19,93.52,-3.5,4.822379968114508,1.3223799681145085,24.91859590980755,36.28361109651689,33.409316323719665,46.87363525154425,48.64705156639827,24.25097142857143,-90.55298784280669,0.10506191010576196,57.308372237784006,3.95,1017.8,326.828,690.972,4.407420514349055,85.63999938964844,1214.0999755859375,17059.71052418306,192.39231344209298
2014-09-26,93.15,-1.8599999999999994,2.2952927004069843,0.43529270040698975,24.93779017830661,36.28888714710071,33.414653949106054,46.88240356267175,48.67349295947296,24.311657142857143,-92.30298442605145,0.1053586735581486,56.6,3.88,1016.435,325.465,690.97,4.426182290336732,86.69000244140625,1192.199951171875,17074.220567979617,190.21279773509332
2014-10-03,91.44,-1.9699999999999989,1.0110523814094374,-0.958947618590571,24.957023205535393,36.29416135188597,33.419942337494184,46.89115617802245,48.69990343029804,24.372342857142858,-93.9875929152176,0.10565221015833567,56.6,4.02,1021.349,330.38,690.969,4.444909534248804,85.91000366210938,1221.0,17088.710791222336,187.97711313678488
2014-10-10,87.63,-2.5600000000000023,1.9869955380038011,-0.573004461996201,24.976294782008857,36.29943362702197,33.42518073390752,46.899892012141734,48.72628282764937,24.433028571428572,-95.60200563348675,0.10594236652760804,57.151785714285715,3.87,1030.271,339.303,690.968,4.4636221434091246,85.19000244140625,1238.300048828125,17103.128185612342,185.8584476855246
2014-10-17,82.88,-2.6200000000000045,4.106011591337013,1.4860115913370084,24.995604698241976,36.30470388865804,33.43036838336947,46.908609979574926,48.75263100030279,24.493714285714287,-97.1414149040405,0.10622898928725054,57.92857142857143,3.82,1037.382,346.414,690.968,4.482340015141547,85.7300033569336,1231.199951171875,17117.41974285076,183.885666054372
2014-10-24,82.12,-3.4599999999999937,2.438100541409085,-1.0218994585909134,25.014952744749692,36.30997205294347,33.43550453090351,46.9173089948674,48.77894779703414,24.5544,-98.6010130500605,0.10651192505854801,58.64107142857143,3.63,1039.442,348.475,690.967,4.501083046769923,86.87999725341797,1171.0999755859375,17131.532454638713,182.058768243327
2014-10-31,81.29,-4.269999999999996,1.0432623882200573,-3.2267376117799436,25.03433871204697,36.315238036027594,33.440588421533064,46.925987972564485,48.805233066619266,24.615085714285716,-99.97599239472834,0.10679102046278532,59.0,3.65,1039.902,348.935,690.967,4.519871135618107,87.63999938964844,1169.5999755859375,17145.41331267732,180.3777542523896
2014-11-07,78.24,-4.800000000000011,2.0714971317699167,-2.7285028682300947,25.053762390648767,36.32050175405972,33.44561930028158,46.93464582721153,48.83148665783399,24.67577142857143,-101.26154526122566,0.10706612212124729,59.0,3.83,1037.116,346.15,690.966,4.538724179009949,87.52999877929688,1185.0,17159.009308667708,178.84262408155996
2014-11-14,76.5,-3.4000000000000057,1.992804772058605,-1.4071952279414006,25.073223571070045,36.32576312318916,33.4505964121725,46.94328147335391,48.85770841945417,24.736457142857144,-102.45286397273406,0.1073370766552188,58.90444444444445,4.16,1039.724,348.758,690.966,4.557662074269305,88.30999755859375,1197.5,17172.267434310997,177.4533777308379
2014-11-21,75.38,-2.240000000000009,1.4971853090861675,-0.7428146909138414,25.092722043825756,36.33102205956522,33.45551900222928,46.95189382553695,48.88389820025566,24.79714285714286,-103.54514085243515,0.10760373068598468,58.799365079365074,4.34,1041.67,350.704,690.966,4.576704718720027,88.36000061035156,1175.199951171875,17185.13468130831,176.21001520022347
2014-11-28,72.36,-4.269999999999996,3.1046387428526336,-1.1653612571473673,25.112257599430865,36.33627847933723,33.460386315475304,46.96048179830601,48.91005584901427,24.85782857142857,-104.53356822351054,0.10786593083482975,58.7,4.16,1037.98,347.015,690.965,4.5958720096859675,89.33000183105469,1190.0999755859375,17197.55804136078,175.11253648971672
2014-12-05,67.18,-2.539999999999992,7.075165073357955,4.535165073357963,25.131830028400326,36.341532298654485,33.46519759693409,46.969044306206435,48.93618121450588,24.918514285714288,-105.41333840914189,0.1081235237230389,58.7,3.75,1039.276,348.313,690.963,4.615183844490979,88.36000061035156,1222.0,17209.484506169516,174.16094159931762
2014-12-12,61.14,-2.9399999999999977,12.108764300602141,9.168764300602144,25.1514391212491,36.3467834336663,33.46995209162907,46.97758026378357,48.96227414550629,24.9792,-106.17964373251077,0.10837635597189696,57.905385567938765,3.66,1038.429,347.466,690.963,4.634660120458915,89.5999984741211,1195.9000244140625,17220.86106743565,173.35523052902613
2014-12-19,55.89,-3.8800000000000026,16.555436424585224,12.675436424585229,25.171084668492146,36.352031800522006,33.47464904458364,46.98608858558277,48.98833449079137,25.039885714285713,-106.82767651679882,0.10862427420268878,56.46061240571879,3.69,1045.696,354.733,690.963,4.654320734913629,90.02999877929688,1195.300048828125,17231.634716860302,172.69540327884235
2014-12-26,55.58,-3.1099999999999994,16.26518144530716,13.155181445307164,25.19076646064441,36.35727731537089,33.479287700821295,46.994568186149394,49.01436209913693,25.100571428571428,-107.35262908518763,0.1088671250366992,55.5,2.94,1043.942,352.979,690.963,4.674185585178973,91.08000183105469,1186.0,17241.752446144594,172.18145984876614
2015-01-02,53.44,-2.5900000000000034,18.007999362767993,15.417999362767992,25.21048428822087,36.362519894362286,33.48386730536543,47.00301798002877,49.04035681931885,25.161257142857142,-107.74969376085886,0.10910475509521307,55.5,3.09,1039.767,348.806,690.961,4.6942745685788,91.94000244140625,1216.0,17251.161246989657,171.81340023879767
2015-01-09,48.77,-0.6999999999999957,22.48389017696769,21.78389017696769,25.230237941736476,36.36775945364549,33.48838710323952,47.01143688176628,49.06631850011297,25.221942857142857,-108.01406286699407,0.10933701099951522,55.02279635258358,3.03,1045.154,354.195,690.959,4.714607582436963,92.5199966430664,1276.9000244140625,17259.808111096598,171.5912244489368
2015-01-16,47.07,0.490000000000002,24.19285388790625,24.682853887906248,25.250027211706175,36.37299590936984,33.49284633946698,47.01982380590724,49.092246990295095,25.28262857142857,-108.14092872677497,0.10956373937089053,54.401215805471125,3.08,1055.224,364.266,690.958,4.735204524077315,95.0,1292.5999755859375,17267.640030166556,171.51493247918356
2015-01-23,46.46,0.020000000000003126,25.01489049558369,25.034890495583692,25.269851888644943,36.378229177684624,33.49724425907128,47.028177666997,49.11814213864109,25.343314285714285,-108.12548366338302,0.10978478683062386,53.8290273556231,2.95,1064.097,373.14,690.957,4.75608529082371,94.80000305175781,1278.5,17274.60399590065,171.58452432953794
2015-01-30,45.32,-1.4399999999999977,26.569999999999983,25.129999999999985,25.28971176306774,36.383459174739166,33.50158010707587,47.03649737958094,49.14400379392681,25.404,-107.96292,0.11,53.5,2.91,1070.43,379.473,690.957,4.777269779999999,94.69999694824219,1233.9000244140625,17280.647,171.8
2015-02-06,50.58,-4.039999999999999,21.92818240115517,17.888182401155177,25.309606625489504,36.388685816682774,33.50585312850414,47.04478185820438,49.16983180492807,25.755499999999998,-106.848526825679,0.11011779591836734,53.5,2.72,1074.756,383.8,690.956,4.807802952956077,94.19999694824219,1226.5,17282.864687538833,172.16135949056974
2015-02-13,51.14,-5.43,22.18943769904924,16.759437699049244,25.329536266425208,36.39390901966477,33.51006256837959,47.05303001741269,49.19562602042072,26.107,-104.69146122412873,0.11010187755102041,53.31206349206349,2.75,1082.471,391.516,690.955,4.848330390883684,94.25,1204.4000244140625,17280.995979587864,172.66860280124712
2015-02-20,51.69,-8.880000000000003,22.510974147418665,13.63097414741866,25.349500476389807,36.39912869983444,33.51420767172565,47.061240771751216,49.22138628918061,26.4585,-102.55771751051411,0.11003502040816326,53.08603174603175,2.9,1090.898,399.943,690.955,4.886272920869452,95.25,1212.5999755859375,17278.952781842967,173.2165447113009
2015-02-27,49.16,-11.470000000000006,25.810000000000013,14.340000000000003,25.36949904589826,36.40434477334114,33.51828768356574,47.06941303576529,49.24711245998356,26.81,-101.51329,0.11,52.9,3.13,1101.201,410.246,690.955,4.90905137,97.62000274658203,1164.0999755859375,17280.647,173.7
2015-03-06,50.38,-9.739999999999995,25.256515256793232,15.516515256793241,25.389531765465527,36.40955715633415,33.522301848923306,47.07754572400027,49.27280438160545,26.825142857142858,-101.37837491281401,0.10998518815695772,52.9,3.04,1106.378,415.425,690.953,4.919385275038344,100.33000183105469,1152.5999755859375,17285.516346719105,174.11896866734435
2015-03-13,47.69,-8.82,28.510519917798376,19.690519917798373,25.40959842560656,36.4147657649628,33.52624941282182,47.08563775100152,49.29846190282208,26.840285714285713,-101.26172515714362,0.10992744625230816,52.47481481481481,2.76,1116.0,425.047,690.953,4.9284079575448585,97.91000366210938,1184.800048828125,17290.39142220501,174.473450713334
2015-03-20,44.39,-8.329999999999998,32.27201398301538,23.942013983015386,25.42969881683632,36.4199705153764,33.53012962028469,47.09368803131437,49.32408487240931,26.855428571428572,-101.16217008009339,0.10983228411052236,51.83185185185185,2.8,1124.169,433.217,690.952,4.936160921802214,97.29000091552734,1199.800048828125,17295.273463470483,174.7634461379689
2015-03-27,48.68,-6.329999999999998,28.340997452444288,22.010997452444286,25.449832729669776,36.42517132372426,33.53394171633536,47.101695479484185,49.349673139142986,26.870571428571427,-101.07853902876798,0.10970521155607128,51.5,2.79,1128.935,437.983,690.952,4.942685672093088,96.75,1200.9000244140625,17300.1637075283,174.9889549412491
2015-04-03,48.91,-5.880000000000003,28.367470326085073,22.48747032608507,25.46999995462187,36.43036810615568,33.53768494599731,47.109659010056305,49.37522655179893,26.885714285714286,-101.009661350272,0.109551738413426,51.5,2.64,1140.614,449.662,690.952,4.948023712700152,99.38999938964844,1204.5999755859375,17305.063391391228,175.14997712317447
2015-04-10,51.78,-4.729999999999997,25.651432603937792,20.92143260393779,25.490200282207567,36.43556077882,33.54135855429394,47.11757753757608,49.40074495915301,26.90085714285714,-100.9543663917101,0.1093773745070575,51.5,2.67,1141.906,450.956,690.95,4.95221654790608,97.5199966430664,1202.9000244140625,17309.973752072034,175.2465126837452
2015-04-17,54.78,-4.339999999999996,22.70288428600237,18.362884286002373,25.510433502941837,36.4407492578665,33.544961786248734,47.12544997658886,49.42622820998106,26.916,-100.91148350018686,0.10918762966143683,51.5,2.61,1147.221,456.271,690.95,4.9553056819935435,96.91999816894531,1175.199951171875,17314.8960265835,175.27856162296118
2015-04-24,56.14,-5.269999999999996,21.29182537227886,16.02182537227887,25.530699407339615,36.44593345944453,33.5484938868851,47.13327524164,49.451676153058905,26.931142857142856,-100.87984202280691,0.10898801370103499,51.5,2.6,1149.129,458.181,690.948,4.957332619245216,95.30000305175781,1174.5,17319.831451938393,175.24612394082243
2015-05-01,57.98,-5.510000000000005,19.298255862767235,13.788255862767235,25.55099778591588,36.45111329970338,33.551954101226485,47.14105224727484,49.47708863716241,26.946285714285715,-100.8582713066749,0.10878403645032296,51.5,2.57,1145.027,454.079,690.948,4.958338863943773,94.79000091552734,1189.0999755859375,17324.781265149475,175.14919963732893
2015-05-08,59.73,-5.280000000000008,17.292175757467504,12.012175757467494,25.57132842918558,36.45628869479237,33.55534167429633,47.14877990803875,49.50246551106739,26.96142857142857,-100.84560069889542,0.10858120773377182,51.67765858208955,2.75,1142.835,451.888,690.947,4.958365920371887,93.13999938964844,1225.5,17329.746703229528,174.9877887124807
2015-05-15,60.01,-4.890000000000008,16.653585056379665,11.76358505637966,25.591691127663672,36.46145956086081,33.558655851118104,47.15645713847705,49.527806623549715,26.97657142857143,-100.8406595465731,0.10838503737585255,52.082089552238806,2.88,1140.474,449.214,691.26,4.957455292812229,96.01000213623047,1204.300048828125,17334.729003191314,174.7618911662778
2015-05-22,58.95,-5.359999999999999,17.252483759503736,11.892483759503742,25.612085671865128,36.466625814058006,33.56189587671521,47.1640828531351,49.5531118233852,26.991714285714284,-100.84227719681256,0.10820103520103619,52.52047574626865,2.99,1138.259,446.412,691.847,4.955648485547476,96.91000366210938,1189.4000244140625,17339.72940204762,174.47150699872014
